,Date,Hour,LMP,Dispatch,LMP DA,Dispatch DA
5085,2020-07-30,21,26.755559,400.0,26.324557,400.0
5086,2020-07-30,22,77.274616,400.0,28.300252,400.0
5087,2020-07-30,23,77.050889,400.0,27.241342,400.0
5088,2020-07-31,0,26.324557,400.0,22.732362,400.0
5089,2020-07-31,1,23.206766,400.0,21.287879,400.0
5090,2020-07-31,2,21.843654,400.0,19.68943,400.0
5091,2020-07-31,3,21.474047,400.0,18.687745,400.0
5092,2020-07-31,4,20.419098,400.0,18.573789,400.0
5093,2020-07-31,5,20.419098,400.0,0.0,400.0
5094,2020-07-31,6,18.072542,400.0,0.0,400.0
5095,2020-07-31,7,16.970947,400.0,0.0,400.0
5096,2020-07-31,8,16.970947,400.0,17.243694,400.0
5097,2020-07-31,9,17.968291,400.0,19.705191,400.0
5098,2020-07-31,10,20.400003,400.0,21.288154,400.0
5099,2020-07-31,11,21.288154,400.0,22.516066,400.0
5100,2020-07-31,12,21.843654,400.0,25.54352,400.0
5101,2020-07-31,13,14.667121,400.0,26.362053,400.0
5102,2020-07-31,14,21.288154,400.0,22.989389,400.0
5103,2020-07-31,15,21.647258,400.0,29.189574,400.0
5104,2020-07-31,16,23.069973,400.0,27.089498,400.0
5105,2020-07-31,17,23.437807,400.0,52.664807,400.0
5106,2020-07-31,18,25.9087,400.0,76.790897,400.0
5107,2020-07-31,19,26.755559,400.0,77.128505,400.0
5108,2020-07-31,20,26.429316,400.0,31.956205,400.0
5109,2020-07-31,21,23.437807,400.0,27.602223,400.0
5110,2020-07-31,22,23.437807,400.0,26.277327,400.0
5111,2020-07-31,23,23.206766,400.0,26.517685,400.0
5112,2020-08-01,0,23.069973,400.0,23.437807,400.0
5113,2020-08-01,1,22.732362,400.0,22.576747,400.0
5114,2020-08-01,2,22.492854,400.0,21.647258,400.0
5115,2020-08-01,3,21.647258,400.0,21.287879,400.0
5116,2020-08-01,4,21.843654,400.0,21.116714,400.0
5117,2020-08-01,5,22.492854,400.0,19.430296,400.0
5118,2020-08-01,6,21.288154,400.0,19.430296,400.0
5119,2020-08-01,7,21.474047,400.0,19.983547,400.0
5120,2020-08-01,8,21.116411,400.0,21.287879,400.0
5121,2020-08-01,9,21.116411,400.0,22.492854,400.0
5122,2020-08-01,10,21.288154,400.0,22.732362,400.0
5123,2020-08-01,11,21.843654,400.0,25.740703,400.0
5124,2020-08-01,12,22.576747,400.0,25.610386,400.0
5125,2020-08-01,13,22.576747,400.0,25.937045,400.0
5126,2020-08-01,14,22.732362,400.0,26.359817,400.0
5127,2020-08-01,15,22.732362,400.0,27.39731,400.0
5128,2020-08-01,16,23.069973,400.0,27.010502,400.0
5129,2020-08-01,17,23.206766,400.0,31.867812,400.0
5130,2020-08-01,18,24.62179,400.0,60.363851,400.0
5131,2020-08-01,19,24.62179,400.0,76.845129,400.0
5132,2020-08-01,20,24.749386,400.0,70.394855,400.0
5133,2020-08-01,21,24.209571,400.0,26.429316,400.0
5134,2020-08-01,22,22.656017,400.0,28.738161,400.0
5135,2020-08-01,23,12.913113,400.0,26.038058,400.0
5136,2020-08-02,0,21.368347,400.0,22.732362,400.0
5137,2020-08-02,1,19.899927,400.0,20.400003,400.0
5138,2020-08-02,2,0.0,398.0,19.742759,400.0
5139,2020-08-02,3,0.0,398.0,19.68943,400.0
5140,2020-08-02,4,0.0,398.0,19.685338,400.0
5141,2020-08-02,5,0.0,398.0,0.0,400.0
5142,2020-08-02,6,0.0,398.0,0.0,400.0
5143,2020-08-02,7,0.0,400.0,0.0,400.0
5144,2020-08-02,8,0.0,398.0,0.0,400.0
5145,2020-08-02,9,0.0,398.0,19.685338,400.0
5146,2020-08-02,10,0.0,398.0,23.678872,400.0
5147,2020-08-02,11,0.0,398.0,26.17582,400.0
5148,2020-08-02,12,2.689091,400.0,25.708948,400.0
5149,2020-08-02,13,3.215788,400.0,25.708948,400.0
5150,2020-08-02,14,3.422271,400.0,25.898419,400.0
5151,2020-08-02,15,3.519716,400.0,23.249419,400.0
5152,2020-08-02,16,3.424527,400.0,23.069973,400.0
5153,2020-08-02,17,3.424527,400.0,30.002609,400.0
5154,2020-08-02,18,21.287879,400.0,59.670809,400.0
5155,2020-08-02,19,22.576747,400.0,76.557923,400.0
5156,2020-08-02,20,22.96816,400.0,74.509013,400.0
5157,2020-08-02,21,22.96816,400.0,26.324557,400.0
5158,2020-08-02,22,22.732362,400.0,26.928955,400.0
5159,2020-08-02,23,22.516066,400.0,23.444698,400.0
5160,2020-08-03,0,20.419098,400.0,23.069973,400.0
5161,2020-08-03,1,19.430296,400.0,23.069973,400.0
5162,2020-08-03,2,18.072542,400.0,22.732362,400.0
5163,2020-08-03,3,0.0,398.0,22.96816,400.0
5164,2020-08-03,4,18.861019,400.0,23.128644,400.0
5165,2020-08-03,5,19.430296,400.0,22.576747,400.0
5166,2020-08-03,6,19.68943,400.0,22.516066,400.0
5167,2020-08-03,7,21.116714,400.0,22.516066,400.0
5168,2020-08-03,8,21.287879,400.0,22.732362,400.0
5169,2020-08-03,9,21.647258,400.0,23.069973,400.0
5170,2020-08-03,10,22.576747,400.0,23.206766,400.0
5171,2020-08-03,11,21.116411,400.0,24.506211,400.0
5172,2020-08-03,12,21.287879,400.0,27.893699,400.0
5173,2020-08-03,13,21.647258,400.0,27.734209,400.0
5174,2020-08-03,14,22.576747,400.0,28.297832,400.0
5175,2020-08-03,15,23.128644,400.0,25.9087,400.0
5176,2020-08-03,16,23.657594,400.0,31.860744,400.0
5177,2020-08-03,17,24.617414,400.0,72.949666,400.0
5178,2020-08-03,18,26.324557,400.0,62.331616,400.0
5179,2020-08-03,19,26.429316,400.0,75.423924,400.0
5180,2020-08-03,20,26.755559,400.0,28.256995,400.0
5181,2020-08-03,21,25.758899,400.0,29.048315,400.0
5182,2020-08-03,22,23.657594,400.0,26.826893,400.0
5183,2020-08-03,23,23.069973,400.0,25.758899,400.0
5184,2020-08-04,0,22.516066,400.0,23.069973,400.0
5185,2020-08-04,1,22.732362,400.0,22.96816,400.0
5186,2020-08-04,2,22.516066,400.0,21.843654,400.0
5187,2020-08-04,3,21.288154,400.0,21.647258,400.0
5188,2020-08-04,4,21.116714,400.0,22.492854,400.0
5189,2020-08-04,5,21.288154,400.0,21.116411,400.0
5190,2020-08-04,6,20.419098,400.0,19.983547,400.0
5191,2020-08-04,7,20.419098,400.0,19.034775,400.0
5192,2020-08-04,8,20.400003,400.0,19.034775,400.0
5193,2020-08-04,9,20.419098,400.0,18.072542,400.0
5194,2020-08-04,10,19.68943,400.0,18.861019,400.0
5195,2020-08-04,11,19.983547,400.0,19.983547,400.0
5196,2020-08-04,12,21.288154,400.0,21.287879,400.0
5197,2020-08-04,13,21.647258,400.0,22.576747,400.0
5198,2020-08-04,14,22.576747,400.0,23.206766,400.0
5199,2020-08-04,15,22.576747,400.0,26.602122,400.0
5200,2020-08-04,16,22.576747,400.0,73.721085,400.0
5201,2020-08-04,17,21.647258,400.0,76.429316,400.0
5202,2020-08-04,18,23.206766,400.0,48.662839,400.0
5203,2020-08-04,19,23.128644,400.0,31.93306,400.0
5204,2020-08-04,20,22.656017,400.0,33.219941,400.0
5205,2020-08-04,21,22.656017,400.0,24.08455,400.0
5206,2020-08-04,22,22.516066,400.0,25.722004,400.0
5207,2020-08-04,23,21.843654,400.0,25.978308,400.0
5208,2020-08-05,0,21.116714,400.0,22.576747,400.0
5209,2020-08-05,1,21.116714,400.0,22.576747,400.0
5210,2020-08-05,2,20.419098,400.0,22.516066,400.0
5211,2020-08-05,3,19.68943,400.0,22.576747,400.0
5212,2020-08-05,4,19.983547,400.0,21.647258,400.0
5213,2020-08-05,5,19.68943,400.0,20.419098,400.0
5214,2020-08-05,6,20.419098,400.0,18.861019,400.0
5215,2020-08-05,7,21.116411,400.0,19.034775,400.0
5216,2020-08-05,8,20.846138,400.0,19.685338,400.0
5217,2020-08-05,9,20.419098,400.0,20.419098,400.0
5218,2020-08-05,10,21.647258,400.0,21.843654,400.0
5219,2020-08-05,11,22.492854,400.0,24.843731,400.0
5220,2020-08-05,12,21.647258,400.0,26.322897,400.0
5221,2020-08-05,13,23.069973,400.0,27.166797,400.0
5222,2020-08-05,14,23.069973,400.0,27.892544,400.0
5223,2020-08-05,15,23.437807,400.0,33.866373,400.0
5224,2020-08-05,16,24.617414,400.0,36.428022,400.0
5225,2020-08-05,17,25.9087,400.0,77.128505,400.0
5226,2020-08-05,18,26.500239,400.0,72.924241,400.0
5227,2020-08-05,19,26.790897,400.0,63.082985,400.0
5228,2020-08-05,20,26.845129,400.0,35.86153,400.0
5229,2020-08-05,21,26.429316,400.0,28.691215,400.0
5230,2020-08-05,22,26.429316,400.0,27.770476,400.0
5231,2020-08-05,23,24.617414,400.0,28.122489,400.0
5232,2020-08-06,0,23.128644,400.0,23.069973,400.0
5233,2020-08-06,1,22.96816,400.0,22.732362,400.0
5234,2020-08-06,2,22.576747,400.0,22.732362,400.0
5235,2020-08-06,3,22.492854,400.0,23.069973,400.0
5236,2020-08-06,4,22.576747,400.0,22.96816,400.0
5237,2020-08-06,5,22.516066,400.0,21.288154,400.0
5238,2020-08-06,6,21.474047,400.0,19.68943,400.0
5239,2020-08-06,7,21.116411,400.0,19.034775,400.0
5240,2020-08-06,8,20.846138,400.0,18.861019,400.0
5241,2020-08-06,9,21.287879,400.0,19.430296,400.0
5242,2020-08-06,10,21.843654,400.0,19.983547,400.0
5243,2020-08-06,11,23.069973,400.0,21.287879,400.0
5244,2020-08-06,12,23.206766,400.0,22.492854,400.0
5245,2020-08-06,13,23.87513,400.0,23.128644,400.0
5246,2020-08-06,14,23.87513,400.0,26.110545,400.0
5247,2020-08-06,15,23.657594,400.0,27.121504,400.0
5248,2020-08-06,16,24.617414,400.0,31.860744,400.0
5249,2020-08-06,17,23.657594,400.0,72.949666,400.0
5250,2020-08-06,18,25.9087,400.0,26.845129,400.0
5251,2020-08-06,19,26.404825,400.0,77.050889,400.0
5252,2020-08-06,20,26.755559,400.0,58.438314,400.0
5253,2020-08-06,21,26.324557,400.0,26.755559,400.0
5254,2020-08-06,22,25.9087,400.0,28.506253,400.0
5255,2020-08-06,23,24.617414,400.0,25.259136,400.0
5256,2020-08-07,0,23.87513,400.0,23.069973,400.0
5257,2020-08-07,1,23.128644,400.0,23.128644,400.0
5258,2020-08-07,2,23.128644,400.0,23.128644,400.0
5259,2020-08-07,3,23.069973,400.0,23.128644,400.0
5260,2020-08-07,4,23.069973,400.0,23.128644,400.0
5261,2020-08-07,5,23.069973,400.0,21.647258,400.0
5262,2020-08-07,6,21.288154,400.0,20.846138,400.0
5263,2020-08-07,7,20.419098,400.0,20.400003,400.0
5264,2020-08-07,8,20.400003,400.0,21.116411,400.0
5265,2020-08-07,9,19.034775,400.0,20.400003,400.0
5266,2020-08-07,10,19.685338,400.0,20.419098,400.0
5267,2020-08-07,11,19.685338,400.0,20.400003,400.0
5268,2020-08-07,12,19.430296,400.0,21.116411,400.0
5269,2020-08-07,13,19.983547,400.0,22.382792,400.0
5270,2020-08-07,14,21.116411,400.0,23.069973,400.0
5271,2020-08-07,15,21.647258,400.0,23.657594,400.0
5272,2020-08-07,16,22.576747,400.0,28.051363,400.0
5273,2020-08-07,17,23.437807,400.0,50.211174,400.0
5274,2020-08-07,18,26.429316,400.0,76.525384,400.0
5275,2020-08-07,19,26.845129,400.0,72.666548,400.0
5276,2020-08-07,20,26.845129,400.0,29.283892,400.0
5277,2020-08-07,21,26.755559,400.0,25.067686,400.0
5278,2020-08-07,22,76.429316,400.0,25.531972,400.0
5279,2020-08-07,23,76.429316,400.0,26.724965,400.0
5280,2020-08-08,0,26.324557,400.0,22.96816,400.0
5281,2020-08-08,1,23.437807,400.0,23.069973,400.0
5282,2020-08-08,2,23.437807,400.0,23.069973,400.0
5283,2020-08-08,3,23.128644,400.0,23.069973,400.0
5284,2020-08-08,4,23.437807,400.0,23.069973,400.0
5285,2020-08-08,5,23.069973,400.0,21.287879,400.0
5286,2020-08-08,6,21.647258,400.0,19.68943,400.0
5287,2020-08-08,7,19.983547,400.0,18.573789,400.0
5288,2020-08-08,8,18.861019,400.0,19.034775,400.0
5289,2020-08-08,9,18.861019,400.0,19.685338,400.0
5290,2020-08-08,10,19.68943,400.0,20.419098,400.0
5291,2020-08-08,11,20.400003,400.0,21.116714,400.0
5292,2020-08-08,12,21.116714,400.0,22.576747,400.0
5293,2020-08-08,13,21.287879,400.0,24.411884,400.0
5294,2020-08-08,14,21.116714,400.0,26.297954,400.0
5295,2020-08-08,15,22.576747,400.0,26.172726,400.0
5296,2020-08-08,16,23.128644,400.0,28.864581,400.0
5297,2020-08-08,17,23.444698,400.0,77.050889,400.0
5298,2020-08-08,18,26.429316,400.0,72.694968,400.0
5299,2020-08-08,19,26.429316,400.0,61.087721,400.0
5300,2020-08-08,20,26.429316,400.0,28.581658,400.0
5301,2020-08-08,21,25.758899,400.0,26.650903,400.0
5302,2020-08-08,22,23.87513,400.0,27.201702,400.0
5303,2020-08-08,23,23.069973,400.0,27.596178,400.0
5304,2020-08-09,0,23.437807,400.0,23.657594,400.0
5305,2020-08-09,1,23.069973,400.0,23.128644,400.0
5306,2020-08-09,2,22.732362,400.0,23.069973,400.0
5307,2020-08-09,3,22.576747,400.0,22.732362,400.0
5308,2020-08-09,4,22.516066,400.0,22.576747,400.0
5309,2020-08-09,5,21.647258,400.0,19.983547,400.0
5310,2020-08-09,6,19.68943,400.0,18.072542,400.0
5311,2020-08-09,7,15.731586,400.0,0.0,400.0
5312,2020-08-09,8,0.0,400.0,0.0,400.0
5313,2020-08-09,9,0.0,398.0,0.811839,400.0
5314,2020-08-09,10,18.861019,400.0,19.034775,400.0
5315,2020-08-09,11,19.68943,400.0,20.846138,400.0
5316,2020-08-09,12,20.419098,400.0,22.185841,400.0
5317,2020-08-09,13,21.647258,400.0,23.128644,400.0
5318,2020-08-09,14,19.207903,400.0,26.899116,400.0
5319,2020-08-09,15,22.185841,400.0,26.912392,400.0
5320,2020-08-09,16,23.069973,400.0,28.170321,400.0
5321,2020-08-09,17,23.437807,400.0,75.377354,400.0
5322,2020-08-09,18,26.324557,400.0,70.423275,400.0
5323,2020-08-09,19,26.429316,400.0,65.079518,400.0
5324,2020-08-09,20,26.429316,400.0,28.247522,400.0
5325,2020-08-09,21,24.617414,400.0,27.014522,400.0
5326,2020-08-09,22,23.87513,400.0,27.322232,400.0
5327,2020-08-09,23,23.128644,400.0,28.416226,400.0
5328,2020-08-10,0,22.732362,400.0,23.437807,400.0
5329,2020-08-10,1,22.96816,400.0,23.128644,400.0
5330,2020-08-10,2,22.576747,400.0,23.069973,400.0
5331,2020-08-10,3,22.492854,400.0,23.069973,400.0
5332,2020-08-10,4,21.647258,400.0,23.069973,400.0
5333,2020-08-10,5,22.732362,400.0,21.647258,400.0
5334,2020-08-10,6,21.647258,400.0,21.116714,400.0
5335,2020-08-10,7,21.647258,400.0,21.287879,400.0
5336,2020-08-10,8,22.576747,400.0,21.116714,400.0
5337,2020-08-10,9,22.732362,400.0,21.647258,400.0
5338,2020-08-10,10,22.732362,400.0,22.576747,400.0
5339,2020-08-10,11,23.444698,400.0,22.96816,400.0
5340,2020-08-10,12,23.069973,400.0,26.553909,400.0
5341,2020-08-10,13,21.843654,400.0,27.924054,400.0
5342,2020-08-10,14,22.96816,400.0,26.39822,400.0
5343,2020-08-10,15,5.013489,400.0,31.555442,400.0
5344,2020-08-10,16,23.128644,400.0,35.666985,400.0
5345,2020-08-10,17,25.758899,400.0,77.128505,400.0
5346,2020-08-10,18,26.429316,400.0,77.276799,400.0
5347,2020-08-10,19,4.610518,400.0,64.384228,400.0
5348,2020-08-10,20,23.444698,400.0,25.282776,400.0
5349,2020-08-10,21,22.576747,400.0,28.289127,400.0
5350,2020-08-10,22,24.617414,400.0,23.241519,400.0
5351,2020-08-10,23,25.758899,400.0,26.693502,400.0
5352,2020-08-11,0,22.96816,400.0,25.658369,400.0
5353,2020-08-11,1,73.657594,400.0,24.222691,400.0
5354,2020-08-11,2,22.185841,400.0,21.288154,400.0
5355,2020-08-11,3,23.128644,400.0,20.526636,400.0
5356,2020-08-11,4,21.474047,400.0,3.291541,400.0
5357,2020-08-11,5,21.647258,400.0,18.861019,400.0
5358,2020-08-11,6,21.288154,400.0,0.0,400.0
5359,2020-08-11,7,20.419098,400.0,0.0,400.0
5360,2020-08-11,8,20.400003,400.0,4.521014,400.0
5361,2020-08-11,9,21.287879,400.0,15.934418,400.0
5362,2020-08-11,10,21.647258,400.0,17.432437,400.0
5363,2020-08-11,11,73.128644,400.0,26.837143,400.0
5364,2020-08-11,12,73.206766,400.0,25.512666,400.0
5365,2020-08-11,13,73.87513,400.0,25.965744,400.0
5366,2020-08-11,14,23.657594,400.0,25.742892,400.0
5367,2020-08-11,15,23.657594,400.0,30.850817,400.0
5368,2020-08-11,16,23.657594,400.0,72.354205,400.0
5369,2020-08-11,17,23.333922,400.0,76.790897,400.0
5370,2020-08-11,18,26.204319,400.0,26.404825,400.0
5371,2020-08-11,19,25.067686,400.0,64.693625,400.0
5372,2020-08-11,20,24.749386,400.0,30.71603,400.0
5373,2020-08-11,21,79.891619,400.0,23.437807,400.0
5374,2020-08-11,22,22.709794,400.0,25.810775,400.0
5375,2020-08-11,23,22.335927,400.0,25.177374,400.0
5376,2020-08-12,0,20.400003,400.0,21.647258,400.0
5377,2020-08-12,1,20.419098,400.0,21.116411,400.0
5378,2020-08-12,2,19.68943,400.0,20.419098,400.0
5379,2020-08-12,3,18.072542,400.0,21.116411,400.0
5380,2020-08-12,4,18.861019,400.0,21.287879,400.0
5381,2020-08-12,5,19.034775,400.0,20.400003,400.0
5382,2020-08-12,6,16.970947,400.0,19.68943,400.0
5383,2020-08-12,7,0.0,400.0,21.116411,400.0
5384,2020-08-12,8,17.633803,400.0,22.732362,400.0
5385,2020-08-12,9,10.385069,400.0,23.73079,400.0
5386,2020-08-12,10,17.606483,400.0,27.617442,400.0
5387,2020-08-12,11,11.584835,400.0,23.206766,400.0
5388,2020-08-12,12,17.104211,400.0,32.379165,400.0
5389,2020-08-12,13,18.698405,400.0,35.528947,400.0
5390,2020-08-12,14,20.944367,400.0,46.144484,400.0
5391,2020-08-12,15,21.671251,400.0,26.790897,400.0
5392,2020-08-12,16,22.492854,400.0,75.716057,400.0
5393,2020-08-12,17,23.206766,400.0,27.274563,400.0
5394,2020-08-12,18,26.429316,400.0,72.925551,400.0
5395,2020-08-12,19,26.790897,400.0,75.799899,400.0
5396,2020-08-12,20,26.790897,400.0,43.801327,400.0
5397,2020-08-12,21,25.758899,400.0,26.830556,400.0
5398,2020-08-12,22,24.62179,400.0,29.989126,400.0
5399,2020-08-12,23,23.128644,400.0,26.324557,400.0
5400,2020-08-13,0,21.843654,400.0,23.206766,400.0
5401,2020-08-13,1,21.116411,400.0,23.069973,400.0
5402,2020-08-13,2,19.983547,400.0,21.647258,400.0
5403,2020-08-13,3,19.983547,400.0,21.647258,400.0
5404,2020-08-13,4,21.116714,400.0,22.576747,400.0
5405,2020-08-13,5,21.474047,400.0,21.647258,400.0
5406,2020-08-13,6,21.116714,400.0,20.846138,400.0
5407,2020-08-13,7,21.116411,400.0,21.287879,400.0
5408,2020-08-13,8,21.288154,400.0,21.843654,400.0
5409,2020-08-13,9,21.288154,400.0,23.069973,400.0
5410,2020-08-13,10,21.647258,400.0,23.87513,400.0
5411,2020-08-13,11,21.287879,400.0,30.848545,400.0
5412,2020-08-13,12,21.288154,400.0,35.538761,400.0
5413,2020-08-13,13,21.288154,400.0,36.435922,400.0
5414,2020-08-13,14,21.288154,400.0,72.790004,400.0
5415,2020-08-13,15,21.647258,400.0,73.57798,400.0
5416,2020-08-13,16,22.23556,400.0,77.274616,400.0
5417,2020-08-13,17,21.843654,400.0,27.804249,400.0
5418,2020-08-13,18,23.069973,400.0,46.551608,400.0
5419,2020-08-13,19,25.067686,400.0,36.481358,400.0
5420,2020-08-13,20,24.209571,400.0,37.360635,400.0
5421,2020-08-13,21,22.709794,400.0,29.034386,400.0
5422,2020-08-13,22,23.20063,400.0,26.768496,400.0
5423,2020-08-13,23,73.87513,400.0,24.001474,400.0
5424,2020-08-14,0,23.128644,400.0,23.069973,400.0
5425,2020-08-14,1,21.647258,400.0,21.647258,400.0
5426,2020-08-14,2,20.419098,400.0,19.983547,400.0
5427,2020-08-14,3,19.430296,400.0,20.419098,400.0
5428,2020-08-14,4,19.034775,400.0,20.400003,400.0
5429,2020-08-14,5,19.983547,400.0,19.430296,400.0
5430,2020-08-14,6,19.68943,400.0,18.861019,400.0
5431,2020-08-14,7,19.034775,400.0,17.537118,400.0
5432,2020-08-14,8,19.68943,400.0,17.877399,400.0
5433,2020-08-14,9,21.116411,400.0,21.287879,400.0
5434,2020-08-14,10,21.287879,400.0,28.746152,400.0
5435,2020-08-14,11,21.647258,400.0,24.037586,400.0
5436,2020-08-14,12,22.576747,400.0,29.689311,400.0
5437,2020-08-14,13,22.96816,400.0,33.817653,400.0
5438,2020-08-14,14,23.069973,400.0,36.406819,400.0
5439,2020-08-14,15,23.437807,400.0,36.446398,400.0
5440,2020-08-14,16,24.617414,400.0,36.549081,400.0
5441,2020-08-14,17,23.444698,400.0,77.755129,400.0
5442,2020-08-14,18,25.9087,400.0,77.755129,400.0
5443,2020-08-14,19,24.62179,400.0,62.096605,400.0
5444,2020-08-14,20,24.880469,400.0,39.847028,400.0
5445,2020-08-14,21,23.20063,400.0,26.403746,400.0
5446,2020-08-14,22,23.462192,400.0,31.246291,400.0
5447,2020-08-14,23,22.709794,400.0,24.749386,400.0
5448,2020-08-15,0,23.388687,400.0,24.08455,400.0
5449,2020-08-15,1,23.20063,400.0,22.709794,400.0
5450,2020-08-15,2,21.368347,400.0,22.517588,400.0
5451,2020-08-15,3,21.122752,400.0,21.288154,400.0
5452,2020-08-15,4,21.116714,400.0,21.647258,400.0
5453,2020-08-15,5,21.287879,400.0,20.419098,400.0
5454,2020-08-15,6,19.68943,400.0,18.861019,400.0
5455,2020-08-15,7,18.072542,400.0,0.0,400.0
5456,2020-08-15,8,19.685338,400.0,19.034775,400.0
5457,2020-08-15,9,19.430296,400.0,19.68943,400.0
5458,2020-08-15,10,19.68943,400.0,21.116411,400.0
5459,2020-08-15,11,20.419098,400.0,21.843654,400.0
5460,2020-08-15,12,21.647258,400.0,23.128644,400.0
5461,2020-08-15,13,21.474047,400.0,25.244951,400.0
5462,2020-08-15,14,22.732362,400.0,27.934124,400.0
5463,2020-08-15,15,23.069973,400.0,26.256647,400.0
5464,2020-08-15,16,23.128644,400.0,28.278513,400.0
5465,2020-08-15,17,23.437807,400.0,64.909492,400.0
5466,2020-08-15,18,26.324557,400.0,75.282318,400.0
5467,2020-08-15,19,26.429316,400.0,70.56488,400.0
5468,2020-08-15,20,26.404825,400.0,28.918667,400.0
5469,2020-08-15,21,26.324557,400.0,26.755559,400.0
5470,2020-08-15,22,24.617414,400.0,28.132803,400.0
5471,2020-08-15,23,26.324557,400.0,23.657594,400.0
5472,2020-08-16,0,23.444698,400.0,23.128644,400.0
5473,2020-08-16,1,23.069973,400.0,23.069973,400.0
5474,2020-08-16,2,22.576747,400.0,22.732362,400.0
5475,2020-08-16,3,22.492854,400.0,22.732362,400.0
5476,2020-08-16,4,21.843654,400.0,22.576747,400.0
5477,2020-08-16,5,21.288154,400.0,21.116714,400.0
5478,2020-08-16,6,19.68943,400.0,19.034775,400.0
5479,2020-08-16,7,19.034775,400.0,0.0,400.0
5480,2020-08-16,8,19.034775,400.0,18.072542,400.0
5481,2020-08-16,9,19.685338,400.0,19.034775,400.0
5482,2020-08-16,10,19.430296,400.0,20.400003,400.0
5483,2020-08-16,11,20.400003,400.0,21.647258,400.0
5484,2020-08-16,12,21.474047,400.0,22.910855,400.0
5485,2020-08-16,13,21.732912,400.0,25.080124,400.0
5486,2020-08-16,14,22.168697,400.0,26.556993,400.0
5487,2020-08-16,15,22.732362,400.0,27.772325,400.0
5488,2020-08-16,16,23.069973,400.0,26.429316,400.0
5489,2020-08-16,17,23.437807,400.0,56.986874,400.0
5490,2020-08-16,18,26.404825,400.0,73.998992,400.0
5491,2020-08-16,19,26.429316,400.0,77.274563,400.0
5492,2020-08-16,20,26.790897,400.0,36.385325,400.0
5493,2020-08-16,21,26.429316,400.0,26.755559,400.0
5494,2020-08-16,22,24.62179,400.0,28.217209,400.0
5495,2020-08-16,23,25.9087,400.0,26.639649,400.0
5496,2020-08-17,0,24.617414,400.0,23.206766,400.0
5497,2020-08-17,1,23.206766,400.0,23.069973,400.0
5498,2020-08-17,2,23.069973,400.0,22.732362,400.0
5499,2020-08-17,3,23.069973,400.0,23.069973,400.0
5500,2020-08-17,4,23.069973,400.0,23.437807,400.0
5501,2020-08-17,5,23.206766,400.0,22.96816,400.0
5502,2020-08-17,6,22.732362,400.0,21.474047,400.0
5503,2020-08-17,7,21.843654,400.0,21.288154,400.0
5504,2020-08-17,8,21.474047,400.0,20.419098,400.0
5505,2020-08-17,9,21.843654,400.0,21.647258,400.0
5506,2020-08-17,10,22.185841,400.0,22.732362,400.0
5507,2020-08-17,11,22.732362,400.0,23.437807,400.0
5508,2020-08-17,12,22.732362,400.0,27.829835,400.0
5509,2020-08-17,13,22.576747,400.0,26.471968,400.0
5510,2020-08-17,14,23.069973,400.0,31.937959,400.0
5511,2020-08-17,15,23.444698,400.0,31.870205,400.0
5512,2020-08-17,16,24.617414,400.0,31.746021,400.0
5513,2020-08-17,17,24.617414,400.0,77.128505,400.0
5514,2020-08-17,18,26.429316,400.0,77.050889,400.0
5515,2020-08-17,19,26.755559,400.0,56.764111,400.0
5516,2020-08-17,20,26.845129,400.0,31.005626,400.0
5517,2020-08-17,21,26.429316,400.0,26.324557,400.0
5518,2020-08-17,22,76.790897,400.0,27.241342,400.0
5519,2020-08-17,23,25.9087,400.0,23.87513,400.0
5520,2020-08-18,0,23.444698,400.0,23.437807,400.0
5521,2020-08-18,1,23.069973,400.0,22.516066,400.0
5522,2020-08-18,2,21.843654,400.0,20.419098,400.0
5523,2020-08-18,3,18.861019,400.0,19.983547,400.0
5524,2020-08-18,4,18.861019,400.0,19.68943,400.0
5525,2020-08-18,5,18.072542,400.0,0.046648,400.0
5526,2020-08-18,6,0.0,398.0,0.0,400.0
5527,2020-08-18,7,0.0,398.0,0.0,400.0
5528,2020-08-18,8,16.970947,400.0,18.861019,400.0
5529,2020-08-18,9,18.072542,400.0,19.430296,400.0
5530,2020-08-18,10,19.68943,400.0,20.846138,400.0
5531,2020-08-18,11,19.983547,400.0,22.516066,400.0
5532,2020-08-18,12,21.116714,400.0,23.069973,400.0
5533,2020-08-18,13,21.116714,400.0,25.447323,400.0
5534,2020-08-18,14,21.288154,400.0,25.867664,400.0
5535,2020-08-18,15,21.843654,400.0,25.557202,400.0
5536,2020-08-18,16,22.96816,400.0,29.873762,400.0
5537,2020-08-18,17,23.128644,400.0,76.727948,400.0
5538,2020-08-18,18,26.324557,400.0,72.666548,400.0
5539,2020-08-18,19,25.9087,400.0,63.149154,400.0
5540,2020-08-18,20,24.086576,400.0,26.429316,400.0
5541,2020-08-18,21,24.08455,400.0,27.163277,400.0
5542,2020-08-18,22,23.462192,400.0,25.722004,400.0
5543,2020-08-18,23,23.462192,400.0,26.044993,400.0
5544,2020-08-19,0,22.709794,400.0,22.905772,400.0
5545,2020-08-19,1,22.517588,400.0,21.288154,400.0
5546,2020-08-19,2,22.656017,400.0,21.474047,400.0
5547,2020-08-19,3,21.843654,400.0,21.288154,400.0
5548,2020-08-19,4,22.516066,400.0,21.647258,400.0
5549,2020-08-19,5,23.128644,400.0,21.116411,400.0
5550,2020-08-19,6,22.96816,400.0,19.685338,400.0
